id,class,domain,seq,owning_doc,statement,priority,verification,status,supersedes,superseded_by,extraction_source
PRD-CON-019,PRD,CON,019,DOC-21,"A connector MUST be individually suspendable, and suspension MUST halt its operations while retaining its configuration and credential reference.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-CON-020,PRD,CON,020,DOC-21,Retiring a connector MUST retain its historical data provenance and MUST NOT delete records it produced.,MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-CON-021,PRD,CON,021,DOC-21,"Credentials MUST be held in the secrets store by reference, MUST NOT be retrievable in plaintext after entry, and MUST NOT appear in configuration, logs, telemetry, error messages, or exports.",MUST_HAVE,AUTOMATED_TEST|CODE_REVIEW,Active,,,compact_table
PRD-CON-022,PRD,CON,022,DOC-21,"Rotation MUST be possible without reconfiguring the connector, MUST support an overlap period where both old and new credentials are valid, and MUST verify the new credential before retiring the old.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-CON-023,PRD,CON,023,DOC-21,"Credentials MUST support expiry, and approaching expiry MUST notify the connector owner in advance of a configurable window.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-CON-024,PRD,CON,024,DOC-21,"An authentication or authorization failure MUST NOT be blindly retried. It MUST mark the connector unhealthy, notify the owner, and stop until the credential is corrected.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-CON-025,PRD,CON,025,DOC-21,"Every failure MUST be classified, and retry behaviour MUST be determined by class. Undifferentiated retry MUST NOT occur.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-CON-026,PRD,CON,026,DOC-21,A DATA class failure MUST NOT fail the run. The record MUST be quarantined with its reason and the run MUST continue.,MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-CON-027,PRD,CON,027,DOC-21,"Retry MUST honour the target's rate limit signals, and the platform MUST reduce its budget against a target that signals throttling rather than continuing at the configured rate.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-CON-028,PRD,CON,028,DOC-21,"Health MUST be observable per connector per tenant, including last success, consecutive failures, failure class, and circuit state.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-CON-029,PRD,CON,029,DOC-21,Circuit opening MUST notify the connector owner and MUST record the condition. A suspended integration nobody is told about MUST NOT be possible.,MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-CON-030,PRD,CON,030,DOC-21,"Health state MUST feed coverage reporting, such that an unhealthy connector is reflected in the coverage of the data it supplies.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-CON-031,PRD,CON,031,DOC-21,"The platform MUST record and expose a per-connector success rate over a period, and MUST alert where it degrades below a threshold without the circuit opening.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-CON-032,PRD,CON,032,DOC-21,"Egress destinations MUST come from validated configuration and MUST NOT be derived from data, a record field, a redirect, or user input.",MUST_HAVE,AUTOMATED_TEST|PENETRATION_TEST,Active,,,compact_table
PRD-CON-033,PRD,CON,033,DOC-21,"Destinations MUST be validated against an allowlist policy, MUST NOT resolve to internal or link-local address ranges, and resolution MUST be re-checked at connection time.",MUST_HAVE,AUTOMATED_TEST|PENETRATION_TEST,Active,,,compact_table
PRD-CON-034,PRD,CON,034,DOC-21,Redirects MUST NOT be followed to a destination outside the allowlist.,MUST_HAVE,AUTOMATED_TEST|PENETRATION_TEST,Active,,,compact_table
PRD-CON-035,PRD,CON,035,DOC-21,"Every connector MUST be individually disableable, and the platform MUST remain fully functional with all connectors disabled, degrading explicitly.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-CON-036,PRD,CON,036,DOC-21,"Each connector MUST transmit only the minimum data necessary for its function, and its outbound content MUST be documented per operation.",MUST_HAVE,DOCUMENT_INSPECTION,Active,,,compact_table
PRD-CON-037,PRD,CON,037,DOC-21,"Outbound content MUST NOT include credentials, secret values, evidence content, or per-person workload data, at any configuration.",MUST_HAVE,AUTOMATED_TEST|CODE_REVIEW,Active,,,compact_table
PRD-CON-038,PRD,CON,038,DOC-21,"Outbound content MUST be constrained to the scope the target integration is configured for, and MUST NOT include records outside it.",MUST_HAVE,AUTOMATED_TEST|PENETRATION_TEST,Active,,,compact_table
PRD-CON-039,PRD,CON,039,DOC-21,Outbound egress MUST be constrained by the tenant's residency designation.,MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-CON-040,PRD,CON,040,DOC-21,"A source control connector MUST NOT be offered in this release, and no connector MUST accept credentials granting source code access.",MUST_HAVE,CODE_REVIEW|ARCHITECTURE_REVIEW,Active,,,compact_table
PRD-CON-041,PRD,CON,041,DOC-21,"Secret validity checking MUST be rate-limited, individually audited, and disableable per credential type, and MUST NOT be enabled by default.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-CON-042,PRD,CON,042,DOC-21,"Outbound propagation MUST be one-way. External state MUST NOT overwrite platform state, and the platform record MUST remain authoritative.",MUST_HAVE,AUTOMATED_TEST|ARCHITECTURE_REVIEW,Active,,,compact_table
PRD-CON-043,PRD,CON,043,DOC-21,"Divergence MUST be detected and surfaced for human resolution, and MUST NOT be automatically reconciled.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-CON-044,PRD,CON,044,DOC-21,External deletion of a referenced item MUST surface as divergence and MUST NOT affect the platform record.,MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-CON-045,PRD,CON,045,DOC-21,Outbound content MUST be restricted to what the target audience is authorized for and MUST NOT include finding detail beyond a reference and a scope-appropriate summary.,MUST_HAVE,AUTOMATED_TEST|PENETRATION_TEST,Active,,,compact_table
PRD-CON-046,PRD,CON,046,DOC-21,"Intelligence datasets MUST be provisioned as signed bundles whose signature and integrity are verified before use, and a bundle failing verification MUST be rejected with the prior version retained.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-CON-047,PRD,CON,047,DOC-21,"Offline provisioning MUST be supported by the same bundle format as online, applied through an operator procedure.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-CON-048,PRD,CON,048,DOC-21,Provisioning failure MUST NOT halt matching. Matching MUST continue against the last verified version with staleness recorded and surfaced.,MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-CON-049,PRD,CON,049,DOC-21,Intelligence age MUST be exposed and MUST alert beyond a configurable threshold.,MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-CON-050,PRD,CON,050,DOC-21,"The platform MUST support automated provisioning and deprovisioning from the tenant's identity source, and deprovisioning MUST revoke sessions within the bound of NFR-SEC-001.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-CON-051,PRD,CON,051,DOC-21,"Identity synchronization MUST NOT create, modify, or remove role assignments. It MUST manage principal existence and attributes only.",MUST_HAVE,AUTOMATED_TEST|ARCHITECTURE_REVIEW,Active,,,compact_table
PRD-CON-052,PRD,CON,052,DOC-21,"Synchronization conflicts MUST be reported rather than resolved by overwrite, and a principal deactivated externally but active in the platform MUST surface as a conflict.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-CON-053,PRD,CON,053,DOC-21,"The platform MUST support group-to-role mapping as tenant configuration evaluated at authentication, distinct from PRD-CON-051.",SHOULD_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-CON-054,PRD,CON,054,DOC-21,"In air-gapped deployment every unavailable connector MUST be explicitly disabled with the affected capability and its consequence stated in the interface, not silently absent.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-CON-055,PRD,CON,055,DOC-21,Air-gapped deployment MUST NOT require a code path distinct from connected deployment. It MUST be the same platform with connectors disabled.,MUST_HAVE,ARCHITECTURE_REVIEW|AUTOMATED_TEST,Active,,,compact_table
PRD-DSH-001,PRD,DSH,001,DOC-01,"Every dashboard MUST begin at the highest organization node within the viewing principal's authorized scope and MUST support drill-down relative to that root. Dashboards MUST NOT assume an enterprise-level starting point, and MUST NOT disclose the existence of nodes outside the principal's scope through navigation, aggregate figures, comparison sets, or breadcrumbs.",MUST_HAVE,AUTOMATED_TEST|PENETRATION_TEST,Active,,,expanded
PRD-DSH-002,PRD,DSH,002,DOC-01,"The platform MUST provide dashboard compositions for at minimum: executive posture, security operations, engineering ownership, and security team workload.",MUST_HAVE,DEMONSTRATION,Active,,,compact_table
PRD-DSH-003,PRD,DSH,003,DOC-01,"Every dashboard MUST specify and implement its key measures, available filters, drill-down behaviour, required permissions, and export capability.",MUST_HAVE,DOCUMENT_INSPECTION,Active,,,compact_table
PRD-DSH-004,PRD,DSH,004,DOC-01,Filter state MUST be encodable in a shareable reference that re-evaluates against the recipient's authorized scope.,MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-DSH-005,PRD,DSH,005,DOC-01,Chart elements MUST support drill-through that applies the element's slice as a filter to the corresponding work or finding queue.,MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-DSH-006,PRD,DSH,006,DOC-01,"The platform MUST present intake against completion with resulting backlog trend, and state occupancy over time, on the workload composition.",MUST_HAVE,DEMONSTRATION,Active,,,compact_table
PRD-DSH-007,PRD,DSH,007,DOC-01,The platform MUST present service level exposure including approaching deadlines against available capacity over a forward window.,MUST_HAVE,DEMONSTRATION,Active,,,compact_table
PRD-DSH-008,PRD,DSH,008,DOC-01,The platform MUST present service level breaches decomposed by attribution cause.,MUST_HAVE,DEMONSTRATION,Active,,,compact_table
PRD-DSH-009,PRD,DSH,009,DOC-01,Every measure derived from data with variable coverage MUST display its coverage and freshness alongside the value.,MUST_HAVE,AUTOMATED_TEST|DOCUMENT_INSPECTION,Active,,,compact_table
PRD-DSH-010,PRD,DSH,010,DOC-01,"Dashboards MUST provide actionable queues, at minimum: unassigned work, work awaiting external parties, work in progress with service level status, work awaiting remediation, work awaiting verification, breached and at-risk work, and coverage gaps.",MUST_HAVE,DEMONSTRATION,Active,,,compact_table
PRD-DSH-011,PRD,DSH,011,DOC-01,"The platform MUST support scheduled generation and delivery of reports to defined recipients, with scope evaluated against each recipient's authorization at generation time.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-DSH-012,PRD,DSH,012,DOC-01,"Report templates MUST be tenant-configurable in structure, section selection, and branding.",SHOULD_HAVE,DEMONSTRATION,Active,,,compact_table
PRD-DSH-013,PRD,DSH,013,DOC-01,The platform MUST produce audit evidence exports demonstrating process adherence for a defined scope and period.,SHOULD_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-DSH-014,PRD,DSH,014,DOC-01,Dashboard queries MUST execute against a purpose-built read model rather than against operational tables directly.,MUST_HAVE,ARCHITECTURE_REVIEW,Active,,,compact_table
PRD-DSH-015,PRD,DSH,015,DOC-01,"Comparative presentations MUST normalize for portfolio size and criticality composition, and MUST state the normalization applied.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-DSH-016,PRD,DSH,016,DOC-01,"Dashboard and report access MUST be permission-gated per composition, and compositions containing personal workload data MUST enforce PRD-CAP-013.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-DSH-017,PRD,DSH,017,DOC-12,"Every composition and report MUST specify its measures, filters, drill-through targets, required permissions, and export formats. A presentation without all five MUST NOT ship.",MUST_HAVE,DOCUMENT_INSPECTION,Active,,,compact_table
PRD-DSH-018,PRD,DSH,018,DOC-12,Every aggregate presentation MUST state whether it aggregates by recorded scope descriptor (*as-was*) or by current hierarchy (*as-is*).,MUST_HAVE,AUTOMATED_TEST|DOCUMENT_INSPECTION,Active,,,compact_table
PRD-DSH-019,PRD,DSH,019,DOC-12,"Drill-through MUST perform full object-level authorization on the records it returns, and MUST NOT inherit authorization from the composition permission.",MUST_HAVE,AUTOMATED_TEST|PENETRATION_TEST,Active,,,compact_table
PRD-DSH-020,PRD,DSH,020,DOC-12,Filter state MUST be encodable in a shareable reference that re-evaluates against the recipient's authorized scope.,MUST_HAVE,AUTOMATED_TEST|PENETRATION_TEST,Active,,,compact_table
PRD-DSH-021,PRD,DSH,021,DOC-12,Compositions MUST NOT accept a scope root parameter. The root MUST be derived from the caller's authorization context.,MUST_HAVE,AUTOMATED_TEST|PENETRATION_TEST,Active,,,compact_table
PRD-DSH-022,PRD,DSH,022,DOC-12,"Navigation MUST NOT disclose the existence of nodes outside the caller's scope, through breadcrumbs, counts, comparison sets, percentile positions, or rank indicators.",MUST_HAVE,AUTOMATED_TEST|PENETRATION_TEST,Active,,,compact_table
